Barcode *,ItemName *,ProdDescription *,SecondName *,ProdPurchasePrice *,ProdSellPrice*,Subcategories_SCID*
1537,Bool-1537,,,150.00,330.00,
1538,Bool-1538,,,150.00,330.00,
1549,Bool-1549,,,100.00,220.00,
1550,Bool-1550,,,25.00,50.00,
1551,Bool-1551,,,80.00,200.00,
1364,Border Cheeththa-1364,,,600.00,945.00,
1180,Bottle-1180,,,750.00,1290.00,
1181,Bottle-1181,,,750.00,1290.00,
1182,Bottle-1182,,,750.00,1290.00,
1183,Bottle-1183,,,575.00,950.00,
1184,Bottle-1184,,,650.00,1190.00,
1185,Bottle-1185,,,400.00,790.00,
1186,Bottle-1186,,,375.00,590.00,
1187,Bottle-1187,,,750.00,1390.00,
1188,Bottle-1188,,,700.00,1290.00,
1189,Bottle-1189,,,750.00,1290.00,
1190,Bottle-1190,,,825.00,1390.00,
1215,Bottle-1215,,,0.00,490.00,
1216,Bottle-1216,,,285.00,490.00,
1217,Bottle-1217,,,200.00,350.00,
1218,Bottle-1218,,,240.00,450.00,
1219,Bottle-1219,,,300.00,550.00,
1220,Bottle-1220,,,650.00,950.00,
1443,Bottle-1443,,,565.00,895.00,
1444,Bottle-1444,,,595.00,990.00,
1445,Bottle-1445,,,385.00,590.00,
1446,Bottle-1446,,,595.00,890.00,
384,Bottom-384,,,800.00,1290.00,
385,Bottom-385,,,875.00,1390.00,
537,Bottom-537,,,975.00,1675.00,
1486,Box-1486,,,150.00,290.00,
1652,Box Vesti-1652,,,2250.00,3650.00,
1566,Boy Black Belt-1566,,,140.00,290.00,
1567,Boy Black Belt-1567,,,175.00,390.00,
1027,Boy Denium-1027,,,1890.00,2950.00,
505,Boy T - Shirt-505,,,1100.00,1890.00,
507,Boy T - Shirt-507,,,695.00,1090.00,
508,Boy T - Shirt-508,,,1150.00,1890.00,
509,Boy T - Shirt-509,,,825.00,1390.00,
510,Boy T - Shirt-510,,,625.00,990.00,
957,Boy T - Shirt-957,,,380.00,500.00,
439,Boys-439,,,1445.00,1985.00,
476,Boys-476,,,925.00,1585.00,
410,Boys 46 LS-410,,,650.00,1090.00,
373,Boys Denium-373,,,1350.00,1950.00,
401,Boys LS-401,,,890.00,1490.00,
403,Boys LS-403,,,1250.00,1890.00,
404,Boys LS-404,,,1250.00,1950.00,
405,Boys LS-405,,,950.00,1450.00,
408,Boys LS-408,,,860.00,1360.00,
411,Boys LS-411,,,790.00,1350.00,
412,Boys LS-412,,,990.00,1450.00,
413,Boys LS-413,,,1100.00,1790.00,
455,Boys Short-455,,,850.00,1390.00,
402,Boys SS-402,,,1100.00,1790.00,
406,Boys SS-406,,,850.00,1390.00,
407,Boys SS-407,,,750.00,1290.00,
409,Boys SS-409,,,860.00,1350.00,
400,Boys T - Shirt-400,,,890.00,1390.00,
917,Boys T - Shirt-917,,,525.00,880.00,
918,Boys T - Shirt-918,,,650.00,1190.00,
919,Boys T - Shirt-919,,,690.00,1240.00,
920,Boys T - Shirt-920,,,525.00,890.00,
921,Boys T - Shirt-921,,,590.00,940.00,
452,BR TS Kit-452,,,850.00,1390.00,
453,BR TS Kit-453,,,950.00,1490.00,
454,BR TS Kit-454,,,1150.00,1790.00,
541,Bra-541,,,185.00,250.00,
